"","DMA_CODE","month","V1","YRMO","COS_NRX_CHN_PSO","Calls_comb","TV_GRP","lag.1.COS_NRX_CHN_PSO","lag.2.COS_NRX_CHN_PSO","lag.3.COS_NRX_CHN_PSO","lag.1.Calls_comb","lag.2.Calls_comb","lag.3.Calls_comb","lag.4.Calls_comb","lag.5.Calls_comb","lag.1.TV_GRP","lag.2.TV_GRP","lag.3.TV_GRP","lag.4.TV_GRP","lag.5.TV_GRP","calls_adstock_4_0.6","ln_calls_adstock_4_0.6","calls_adstock_4_0.7","ln_calls_adstock_4_0.7","calls_adstock_4_0.8","ln_calls_adstock_4_0.8","TV_GRP_adstock_4_0.6","ln_TV_GRP_adstock_4_0.6","TV_GRP_adstock_4_0.7","ln_TV_GRP_adstock_4_0.7","TV_GRP_adstock_4_0.8","ln_TV_GRP_adstock_4_0.8","calls_adstock_5_0.6","ln_calls_adstock_5_0.6","calls_adstock_5_0.7","ln_calls_adstock_5_0.7","calls_adstock_5_0.8","ln_calls_adstock_5_0.8","TV_GRP_adstock_5_0.6","ln_TV_GRP_adstock_5_0.6","TV_GRP_adstock_5_0.7","ln_TV_GRP_adstock_5_0.7","TV_GRP_adstock_5_0.8","ln_TV_GRP_adstock_5_0.8","calls_adstock_6_0.6","ln_calls_adstock_6_0.6","calls_adstock_6_0.7","ln_calls_adstock_6_0.7","calls_adstock_6_0.8","ln_calls_adstock_6_0.8","TV_GRP_adstock_6_0.6","ln_TV_GRP_adstock_6_0.6","TV_GRP_adstock_6_0.7","ln_TV_GRP_adstock_6_0.7","TV_GRP_adstock_6_0.8","calls_adstock_2_0.6","ln_TV_GRP_adstock_6_0.8","ln_calls_adstock_2_0.6","calls_adstock_2_0.7","ln_calls_adstock_2_0.7","calls_adstock_2_0.8","ln_calls_adstock_2_0.8","TV_GRP_adstock_2_0.6","ln_TV_GRP_adstock_2_0.6","TV_GRP_adstock_2_0.7","ln_TV_GRP_adstock_2_0.7","TV_GRP_adstock_2_0.8","ln_TV_GRP_adstock_2_0.8","dummy","TV_GRP_adstock_2_0.4","ln_TV_GRP_adstock_2_0.4","TV_GRP_adstock_2_0.2","ln_TV_GRP_adstock_2_0.2","ln_calls_adstock_6_0.8_by_carry","ln_Calls_Comb","Market_Nrx","Market_Share","Market_Sales","ln_TV_GRP","ln_calls_adstock_6_0.6_try"
"1",500,1,1,202001,10,32,0.62,29,31,20,21,23,25,29,23,1.16,1.3,2.54,1.8,1.92,58.28,4.08227198098783,66.545,4.21279404242164,76.32,4.34795265434013,2.33264,1.20376478269094,2.94022,1.37123655931444,3.68048,1.54340066877278,62.0384,4.14374406451687,73.5079,4.3109051600321,88.1984,4.49086310220536,2.56592,1.27142208508947,3.3724,1.47531205743754,4.41776,1.68968244589329,63.82688,4.17172033216116,77.37351,4.3614859876081,95.73504,4.57197569463117,2.7152192,1.31243768046674,3.6950944,1.54651821895437,5.0469056,44.6,1.79954667012242,3.81990771652034,46.7,3.8649313978943,48.8,3.90801498403061,1.316,0.839841559710749,1.432,0.888713964103921,1.548,0.935308737709917,"dummy",1.084,0.734289123891121,0.852,0.616266136223988,0.152399189821039,3.49650756146648,185,0.0537634408602151,175,0.482426149244293,0.0224286039363503
"2",500,2,2,202002,14,22,0.38,10,29,31,32,21,23,25,29,0.62,1.16,1.3,2.54,1.8,53.728,4.0023754614587,62.579,4.15228322714255,72.816,4.30157551027625,1.4504,0.896251276536428,1.8283,1.0396758244448,2.284,1.18906219159018,56.968,4.05989113415272,68.5815,4.24249872741037,83.056,4.43148324338647,1.779584,1.02230127621755,2.438154,1.23493469944204,3.324384,1.46426970249438,59.22304,4.09805500334702,73.45553,4.31020203441049,92.55872,4.53858926056211,1.919552,1.07143017985189,2.74068,1.31926741308134,3.914208,41.2,1.59213060124551,3.74242022104197,44.4,3.8155121050473,47.6,3.88362353090645,0.752,0.5607579925142,0.814,0.595534351692945,0.876,0.629141850584033,"dummy",0.628,0.487352267580349,0.504,0.408128225527648,0.412599023687465,3.13549421592915,172,0.0809248554913295,158,0.322083499169113,0.0236881792100984
"3",500,3,3,202003,17,5,0.44,14,10,29,22,32,21,23,25,0.38,0.62,1.16,1.3,2.54,34.256,3.56263572753969,43.283,3.79060085622297,53.832,4.00427396513225,1.14176,0.76162792093014,1.40768,0.878663628250419,1.73472,1.00602905403347,37.2368,3.6437984026733,48.8053,3.9081214040706,63.2528,4.1628253025923,1.31024,0.837351415240772,1.71981,1.0005620249269,2.2672,1.18393334898821,39.1808,3.69338926959176,53.00705,3.98911459359819,71.4448,4.28282489255385,1.5077504,0.919386096286978,2.1467078,1.14635676343776,3.0995072,18.2,1.4108667713643,2.95491027903374,20.4,3.06339092202781,22.6,3.16124671203156,0.668,0.511625303936555,0.706,0.534151449069487,0.744,0.556181325486788,"dummy",0.592,0.464991087422191,0.516,0.41607528722018,0.28552165950359,1.79175946922805,168,0.100591715976331,151,0.364643113587909,0.0218543743762826
"4",500,4,4,202004,13,0,0.9,17,14,10,5,22,32,21,23,0.44,0.38,0.62,1.16,1.3,17.832,2.93555755051792,25.256,3.26789453434774,34.464,3.56851809744275,1.43472,0.889831760189667,1.60686,0.958146431936695,1.81264,1.03412354406944,20.5536,3.07054285596217,30.2981,3.44355739282821,43.0656,3.78567943270765,1.585056,0.949747171168684,1.885376,1.05965522075737,2.287776,1.19021134835254,22.34208,3.15025774028272,34.16371,3.56001458488406,50.60224,3.94356508239801,1.686144,0.988106707981956,2.103867,1.13264875346483,2.71376,3,1.31204484048712,1.38629436111989,3.5,1.50407739677627,4,1.6094379124341,1.164,0.771958360984235,1.208,0.792087128414849,1.252,0.811818710277444,"dummy",1.076,0.730442965303642,0.988,0.687129108234382,0.219086949022112,0,141,0.0915492957746479,128,0.641853886172395,0.0221849136639628
"5",500,5,5,202005,4,0,0.38,13,17,14,0,5,22,32,21,0.9,0.44,0.38,0.62,1.16,6.552,2.0218124288432,9.996,2.397531570303,14.464,2.73851474190603,1.16048,0.770330419230595,1.35594,0.856939798572014,1.57616,0.946299918114491,10.6992,2.45952046339758,17.6792,2.92741060533115,27.5712,3.35239921746072,1.240832,0.806847225475861,1.504802,0.918209689496683,1.830112,1.04031628684377,12.33216,2.5901791615736,21.20867,3.10048275317767,34.45248,3.56819320821809,1.3310336,0.846311774364148,1.6997632,0.993164065460385,2.2102208,0,1.16633971982307,0,0,0,0,0,0.92,0.65232518603969,1.01,0.698134722070984,1.1,0.741937344729377,"dummy",0.74,0.553885113226438,0.56,0.444685821261446,0.254870943444149,0,38,0.102564102564103,34,0.322083499169113,0.066414850296759
"6",501,1,6,202001,624,2442,12.81,717,649,713,1017,1351,1787,1372,1584,24.81,26.54,50.74,37.32,39.74,3924.552,8.27526225727074,4428.831,8.39611671332729,5035.184,8.52440393143086,48.21024,3.8961017319235,60.58542,4.12042515421269,75.62248,4.33889050627675,4102.3632,8.31956220911916,4758.2482,8.46784499357497,5597.1552,8.6301923938783,53.046912,3.98985241016818,69.545952,4.25626429890638,90.908752,4.52079625877712,4225.53504,8.34913779688235,5024.47108,8.52227447579696,6116.20032,8.71885980678548,56.1370944,4.04545354496717,76.2250538,4.34672393546999,103.9307552,3052.2,4.65330065832299,8.02394549992431,3153.9,8.05671207875192,3255.6,8.08843898533012,27.696,3.35675774022998,30.177,3.43968064347785,32.658,3.51625076929088,"dummy",22.734,3.16690861924295,17.772,2.93236639793217,0.0121432587838238,7.80098207125774,4962,0.125730404996978,4338,2.6253929674212,0.00168227640477178
"7",501,2,7,202002,550,2145,7.75,624,717,649,2442,1017,1351,1787,1372,12.81,24.81,26.54,50.74,37.32,4268.136,8.35916674382841,4816.123,8.4799321408693,5441.192,8.60193719986746,30.10024,3.43721553619721,37.97712,3.66297480730676,47.46488,3.88083941192789,4499.7312,8.41199515144741,5245.1817,8.56525579574009,6173.1472,8.72812604669561,36.676144,3.62902710901506,50.159794,3.93495395011927,68.247984,4.23769403273033,4606.41792,8.43542287495231,5475.77374,8.60827147299376,6622.72416,8.79841305268594,39.5781472,3.70322967539573,56.4321664,4.05060453660945,80.4770016,3610.2,4.40032079146697,8.19179540606327,3854.4,8.25723004196349,4098.6,8.31864468695741,15.436,2.79947405102116,16.717,2.8745246306183,17.998,2.94433371046799,"dummy",12.874,2.63001658496311,10.312,2.42586410915422,0.0140774608842975,7.67136092319064,4357,0.126204681046352,3807,2.16905370036952,0.00193561791531719
"8",501,3,8,202003,572,1469,8.41,550,624,717,2145,2442,1017,1351,1787,7.75,12.81,24.81,26.54,50.74,3854.792,8.25733171236681,4515.911,8.41558363211756,5268.584,8.56970670103829,23.03056,3.17932635367992,28.62173,3.38850821361617,35.51112,3.59761687172401,4029.8816,8.30174039032161,4840.2861,8.48493568755303,5821.9536,8.6695629034042,26.470144,3.31309974217571,34.993984,3.58335181338038,46.381904,3.85824038365559,4168.83872,8.33563263778591,5140.62719,8.54512488228022,6407.51776,8.76538328448538,30.4156864,3.4473073350512,43.5218558,3.79598021017468,63.0083872,2756,4.15901412477337,7.9218984110238,2970.5,7.99682215480671,3185,8.06652149046999,13.06,2.64333388638252,13.835,2.69698925374279,14.61,2.74791173452734,"dummy",11.51,2.52652832447882,9.96,2.39425228151987,0.0159081366324599,7.29301767977278,4030,0.14190027288514,3458,2.24177295359729,0.0020678820733778
"9",501,4,9,202004,644,4,19.22,572,550,624,1469,2145,2442,1017,1351,8.41,7.75,12.81,24.81,26.54,2185.072,7.68986160506507,2920.956,7.98000853401794,3802.304,8.2436254416254,29.82296,3.42825986681175,33.29833,3.53509666493995,37.46672,3.64979345188673,2316.8752,7.74840618293347,3165.1377,8.06026773286217,4218.8672,8.34755893734058,33.038336,3.52748741884405,39.255211,3.6952394613231,47.628896,3.88421792212222,2421.92896,7.79273240136071,3392.20027,8.12952878750448,4661.56288,8.44732055018821,35.1020864,3.58635065868262,43.7157888,3.80032665625532,56.3255232,885.4,4.0487459556103,6.78716831599302,1032.3,6.94051284322031,1179.2,7.07343919462307,24.266,3.22945961840785,25.107,3.26220347760338,25.948,3.29390908309841,"dummy",22.584,3.16056851600693,20.902,3.08657795685357,0.0147422697210964,1.6094379124341,3405,0.189078097475044,2761,3.00667221359233,0.00228794257233139
"10",501,5,10,202005,139,0,7.96,644,572,550,4,1469,2145,2442,1017,19.22,8.41,7.75,12.81,24.81,994.56,6.90330539290851,1458.345,7.28574298390079,2041.6,7.621978785144,24.1936,3.22658999400801,28.19315,3.37393409271283,32.6864,3.51709419507487,1311.0432,7.17934089579123,2044.6692,7.62348025211031,3041.8432,8.02054762047208,25.853776,3.29040644421407,31.268831,3.47410177981118,37.933376,3.66185187761583,1390.12512,7.23786813755471,2215.59639,7.70372814071982,3375.09376,8.12447462784205,27.7830016,3.35978499066997,35.4386477,3.59562996138482,46.0631168,2.4,3.85148961145033,1.22377543162212,2.8,1.33500106673234,3.2,1.43508452528932,19.492,3.02003456607696,21.414,3.10968576362984,23.336,3.19195673551694,"dummy",15.648,2.81229008909133,11.804,2.54975762210762,0.0125960846943288,0,806,0.172242874845105,667,2.19277022698684,0.00896885766735404
"11",502,1,11,202001,8,12,0.21,15,13,18,12,21,18,7,16,0.37,0.42,1.14,0.66,0.66,30.648,3.4546749554403,36.864,3.63400079260395,44.256,3.81233525804085,0.82944,0.604009909093469,1.06582,0.725527242022861,1.35848,0.858017343740144,31.5552,3.4829371101195,38.5447,3.67743167764851,47.1232,3.87376438931105,0.914976,0.649705089916999,1.224286,0.799435965242737,1.628816,0.966533554709612,32.79936,3.52044186739846,41.23382,3.74322132187594,52.36608,3.97717533814484,0.9662976,0.676152383616083,1.3352122,0.848102764936036,1.8450848,19.2,1.04559287381247,3.00568260440716,20.4,3.06339092202781,21.6,3.11794990627824,0.432,0.359072068538454,0.469,0.38458189719174,0.506,0.409457129377702,"dummy",0.358,0.306013029136504,0.284,0.249980205267769,0.248573458634053,2.56494935746154,63,0.125,55,0.19062035960865,0.0550069041781009
"12",502,2,12,202002,8,15,0.12,8,15,13,12,12,21,18,7,0.21,0.37,0.42,1.14,0.66,31.056,3.46748437333384,36.483,3.62388749685641,43.032,3.78491664231088,0.46992,0.385207977541019,0.59236,0.465217192511775,0.73984,0.553793154975419,33.3888,3.53773092997087,40.8048,3.73301116547384,50.4048,3.939731553315,0.617664,0.480983133288744,0.866074,0.623836758659198,1.206784,0.791536252072654,33.93312,3.55343537632996,41.98129,3.76076490472394,52.69856,3.98338618551282,0.6689856,0.512216016721567,0.9770002,0.681580645351854,1.4230528,22.2,0.885028232764938,3.14415227867226,23.4,3.19458313229916,24.6,3.24259235148552,0.246,0.219938420365261,0.267,0.236651901339002,0.288,0.253090627682162,"dummy",0.204,0.185649346886629,0.162,0.150142658429719,0.44259846505698,2.77258872223978,63,0.125,55,0.113328685307003,0.0555224277551556
"13",502,3,13100,202003,14,9,0.15,8,8,15,15,12,12,21,18,0.12,0.21,0.37,0.42,1.14,24.912,3.25470618186903,29.496,3.41759552747179,34.824,3.5786180598564,0.37752,0.320284780995793,0.46381,0.381042625696018,0.56984,0.45097370333893,27.6336,3.35458085343356,34.5381,3.57060536040828,43.4256,3.79381587985835,0.431952,0.359038548423588,0.564652,0.447663435048276,0.741872,0.554960396970569,29.03328,3.40230610013994,37.56336,3.6523026028756,49.32384,3.91847892108633,0.5205984,0.419103941595415,0.7562518,0.563181879010425,1.1154272,18,0.749256777917456,2.94443897916644,19.5,3.02042488614436,21,3.09104245335832,0.222,0.200488860749404,0.234,0.210260925483196,0.246,0.219938420365261,"dummy",0.198,0.180653499693258,0.174,0.160416721405905,0.43538654678737,2.30258509299405,78,0.177215189873418,64,0.139761942375159,0.0430671658245562
"14",502,4,14100,202004,18,0,0.27,14,8,8,9,15,12,12,21,0.15,0.12,0.21,0.37,0.42,13.392,2.66667249664823,17.766,2.93204672186786,22.944,3.1757177705504,0.44856,0.37056995953025,0.50583,0.409344241199962,0.57432,0.453823433016697,14.9472,2.76928326523105,20.6472,3.07487611583058,27.8592,3.3624288329338,0.496512,0.403137066988791,0.594667,0.466664937010299,0.725872,0.545732430003954,16.58016,2.86677099346704,24.17667,3.22591777205496,34.74048,3.57628393997126,0.5291712,0.424725889285841,0.6652564,0.509979105570543,0.8634976,5.4,0.622455152037232,1.85629799036563,6.3,1.98787434815435,7.2,2.10413415427021,0.36,0.307484699747961,0.375,0.318453731118535,0.39,0.3293037471426,"dummy",0.33,0.285178942233662,0.3,0.262364264467491,0.238418929331417,0,67,0.264705882352941,49,0.2390169004705,0.0421583969627506
"15",502,5,15100,202005,3,0,0.12,18,14,8,0,9,15,12,12,0.27,0.15,0.12,0.21,0.37,6.48,2.01223279198639,9.555,2.35659968130028,13.44,2.67000213346468,0.36192,0.308895468850978,0.42366,0.353231020436168,0.49344,0.401082183779314,8.0352,2.20112805993644,12.4362,2.59795255702181,18.3552,2.96296111722345,0.389136,0.32868197114615,0.474081,0.388034744767487,0.579456,0.457080483955246,8.96832,2.29941206425855,14.45304,2.73780574774235,22.28736,3.14791072410073,0.4179072,0.349181981680636,0.5362669,0.429355382651268,0.7006976,0,0.531038519831605,0,0,0,0,0,0.282,0.248421358498478,0.309,0.269263486927763,0.336,0.289680075114454,"dummy",0.228,0.205386829724951,0.174,0.160416721405905,0.165679511794775,0,19,0.15,16,0.113328685307003,0.114970603212927
"16",503,1,16100,202001,20,64,0.62,18,9,22,22,47,36,24,43,1.16,1.3,2.54,1.8,1.92,101.896,4.63371876939251,114.778,4.75167456436105,130.112,4.87605191976153,2.33264,1.20376478269094,2.94022,1.37123655931444,3.68048,1.54340066877278,105.0064,4.66349946964792,120.5404,4.80024671779937,139.9424,4.94835129627667,2.56592,1.27142208508947,3.3724,1.47531205743754,4.41776,1.68968244589329,108.35008,4.6945544787183,127.76741,4.85800775370297,154.03264,5.04363567539542,2.7152192,1.31243768046674,3.6950944,1.54651821895437,5.0469056,77.2,1.79954667012242,4.35926964755127,79.4,4.38701417618492,81.6,4.41400968052693,1.316,0.839841559710749,1.432,0.888713964103921,1.548,0.935308737709917,"dummy",1.084,0.734289123891121,0.852,0.616266136223988,0.265454509231338,4.17438726989564,226,0.0881057268722467,206,0.482426149244293,0.0206808567344418
"17",503,2,17100,202002,28,56,0.38,20,18,9,64,22,47,36,24,0.62,1.16,1.3,2.54,1.8,112.472,4.73155611045174,127.701,4.85749188457966,145.344,4.985960014689,1.4504,0.896251276536428,1.8283,1.0396758244448,2.284,1.18906219159018,117.1376,4.77185004679209,136.3446,4.92249309615137,160.0896,5.0819607319228,1.779584,1.02230127621755,2.438154,1.23493469944204,3.324384,1.46426970249438,119.00384,4.78752374227006,140.37828,4.95143913487449,167.95392,5.12962601502194,1.919552,1.07143017985189,2.74068,1.31926741308134,3.914208,94.4,1.59213060124551,4.55807857845424,100.8,4.62301010411642,107.2,4.68398136641238,0.752,0.5607579925142,0.814,0.595534351692945,0.876,0.629141850584033,"dummy",0.628,0.487352267580349,0.504,0.408128225527648,0.244267905477235,4.04305126783455,220,0.126696832579186,192,0.322083499169113,0.0216630033586881
"18",503,3,18100,202003,23,34,0.44,28,20,18,56,64,22,47,36,0.38,0.62,1.16,1.3,2.54,95.392,4.56842321062098,112.106,4.72832543211283,131.024,4.88298372424127,1.14176,0.76162792093014,1.40768,0.878663628250419,1.73472,1.00602905403347,101.4832,4.62969888270597,123.3907,4.82342741866805,150.2752,5.01910069460303,1.31024,0.837351415240772,1.71981,1.0005620249269,2.2672,1.18393334898821,104.28256,4.6566477833908,129.44122,4.87092270383659,162.07168,5.09418985874427,1.5077504,0.919386096286978,2.1467078,1.14635676343776,3.0995072,67.6,1.4108667713643,4.22829253473184,73.2,4.30676415017333,78.8,4.37952350445576,0.668,0.511625303936555,0.706,0.534151449069487,0.744,0.556181325486788,"dummy",0.592,0.464991087422191,0.516,0.41607528722018,0.175661719267044,3.55534806148941,186,0.122994652406417,163,0.364643113587909,0.0249018598042289
"19",503,4,19100,202004,23,0,0.87,23,28,20,34,56,64,22,47,0.44,0.38,0.62,1.16,1.3,54.384,4.01429074337572,73.192,4.3066563276491,95.808,4.57272963549575,1.40472,0.877433472663487,1.57686,0.946571603457962,1.78264,1.02340011736724,57.2352,4.0644899829095,78.4742,4.37543244068769,104.8192,4.66173197743985,1.555056,0.938074141223695,1.855376,1.04920353321053,2.257776,1.18104475397949,60.88992,4.1253573231345,86.37349,4.47019191857345,120.22016,4.79760839643647,1.656144,0.976875447011976,2.073867,1.1229363780776,2.68376,20.4,1.30393396969113,3.06339092202781,23.8,3.21084365317094,27.2,3.33932197794407,1.134,0.757998152879562,1.178,0.778407024510769,1.222,0.798407691217438,"dummy",1.046,0.715886667529435,0.958,0.671923544108319,0.19990034985152,0,147,0.155405405405405,124,0.625938430866495,0.027874035967125
"20",503,5,20100,202005,1,0,0.38,23,23,28,0,34,56,64,22,0.87,0.44,0.38,0.62,1.16,24.336,3.23222630923634,35.868,3.60734396613142,50.432,3.94026054683939,1.14248,0.761964036557079,1.33494,0.847986194859237,1.55216,0.936940059442001,32.6304,3.51543041982358,51.2344,3.95574128167234,76.6464,4.35216518663972,1.222832,0.798782058576977,1.483802,0.909790450749282,1.806112,1.0317998953527,34.34112,3.56504715852292,54.93194,4.02413559444685,83.85536,4.44094815998561,1.3130336,0.838559909732638,1.6787632,0.985355195464997,2.1862208,0,1.15883551228801,0,0,0,0,0,0.902,0.642905964123199,0.989,0.687631999871835,1.076,0.730442965303642,"dummy",0.728,0.546964670381864,0.554,0.440832251945456,0.185039506666067,0,29,0.0333333333333333,28,0.322083499169113,0.118834905284097
"21",504,1,21100,202001,189,626,5.11,219,207,220,426,510,612,387,466,9.87,10.54,20.28,14.82,15.74,1197.392,7.08873593717325,1384.016,7.23346697090128,1606.544,7.38246282743235,19.20688,3.00602314047758,24.13964,3.2244458832505,30.13496,3.43833130359579,1247.5472,7.12973591437166,1476.9347,7.29840091920601,1765.0592,7.47650590268586,21.127552,3.09682352887508,27.697922,3.35682471596308,36.205232,3.61644939655079,1283.78336,7.1583453916765,1555.25532,7.35003777868107,1917.75808,7.55943342240156,22.3514944,3.15066098206699,30.3433438,3.4450019255568,41.3629152,881.6,3.74627333800641,6.78287209683545,924.2,6.83000993035728,966.8,6.87502545435922,11.032,2.48756976720748,12.019,2.56640982891526,13.006,2.63948580923333,"dummy",9.058,2.30836833774977,7.084,2.08988679954137,0.0343610610109162,6.44094654063292,2106,0.0897009966777409,1917,1.8099267731835,0.00339741119680897
"22",504,2,22100,202002,193,663,3.09,189,219,207,626,426,510,612,387,5.11,9.87,10.54,20.28,14.82,1302.12,7.17251666804935,1484.87,7.30375573827452,1697.56,7.43753611226373,11.98584,2.56385953304936,15.11852,2.77996892144916,18.89128,2.99028144474196,1381.4352,7.23160186068858,1631.8112,7.39805847085476,1948.2352,7.57519236949704,14.614128,2.74817614543573,19.987748,3.04393883889132,27.197968,3.33924991861027,1411.52832,7.25313651237713,1696.85429,7.43712055046832,2075.04736,7.63822105712768,15.7665312,2.81938470888208,22.4785454,3.15608704244463,32.0541856,1038.6,3.49814820275702,6.94659130276734,1101.2,7.00506346144913,1163.8,7.06030467744242,6.156,1.96795116564647,6.667,2.03692540457676,7.178,2.10144762194245,"dummy",5.134,1.81384706569206,4.112,1.63159071707523,0.0402011634585667,6.49828214947643,1851,0.104211663066955,1658,1.40854497005471,0.00391638040625115
"23",504,3,23100,202003,206,296,3.34,193,189,219,663,626,426,510,612,3.09,5.11,9.87,10.54,20.28,1011.176,6.91985774776977,1212.958,7.10164137464536,1445.152,7.27666151475994,9.16552,2.31900160169909,11.39231,2.51707611894111,14.13584,2.71706544142913,1077.272,6.98311503875129,1335.409,7.19774144497055,1654.048,7.41158529041173,10.531504,2.44508276809848,13.922964,2.70290123456285,18.453024,2.96800253355779,1124.86112,7.02630346183873,1438.26784,7.27188981882389,1854.58816,7.52595699217174,12.1084768,2.57325910490801,17.3314236,2.90861672386585,25.0983744,693.8,3.26187302886404,6.54362403436695,760.1,6.63476475527335,826.4,6.71828825402731,5.194,1.82358108155101,5.503,1.87226360888701,5.812,1.91868576280044,"dummy",4.576,1.71847167345822,3.958,1.601002433613,0.0387935927431533,5.6937321388027,1828,0.112629852378349,1622,1.46787434811231,0.00384160932850669
"24",504,4,24100,202004,229,1,7.59,206,193,189,296,663,626,426,510,3.34,3.09,5.11,9.87,10.54,552.496,6.31625452538364,747.788,6.61845589939394,982.632,6.89125184336306,11.81016,2.55023860607264,13.19483,2.65287781380532,14.85592,2.76354293216623,607.7056,6.41133473539185,850.0706,6.74649508635437,1157.1216,7.0545546612555,13.089312,2.64541649576171,15.564617,2.80726891444623,18.898672,2.99065299583531,647.3632,6.47445103316144,935.7863,6.8424551879238,1324.2384,7.18934764676415,13.9089024,2.70195851104345,17.3360748,2.90887041993064,22.3524192,178.6,3.15070058474389,5.1907321558681,208.2,5.34329073219077,237.8,5.47562638151845,9.594,2.36028780312233,9.928,2.39132830282843,10.262,2.42143422683243,"dummy",8.926,2.29515757716525,8.258,2.22548804260908,0.0347311480520007,0.693147180559945,1593,0.14366373902133,1364,2.15059873599616,0.00406176350888422
"25",504,5,2533,202005,43,0,3.16,229,206,193,1,296,663,626,426,7.59,3.34,3.09,5.11,9.87,250.368,5.52691800086272,373.149,5.92465411379795,529.696,6.27418935259045,9.58384,2.35932830954041,11.16947,2.49893035633871,12.95168,2.63559993112378,331.4976,5.80663264202475,523.4516,6.2623531452181,786.1056,6.66836241984803,10.246096,2.42002104620206,12.396381,2.59498459585328,15.044736,2.77538082070255,364.62336,5.90160373250598,595.04942,6.39032358309081,925.69728,6.83162695344212,11.0135872,2.48603827592422,14.0552319,2.71172556533549,18.2789376,0.6,2.95901318392969,0.470003629245736,0.7,0.53062825106217,0.8,0.587786664902119,7.714,2.16493092769525,8.473,2.2484456468934,9.232,2.32552006427654,"dummy",6.196,1.97352531608829,4.678,1.73659905805078,0.029702725884531,0,385,0.11139896373057,342,1.42551507427317,0.0152891288406891
"26",505,1,2610,202001,161,475,3.2,200,178,174,267,312,544,356,420,6.24,6.64,12.86,9.34,9.92,865.024,6.76391262180429,1001.372,6.91012447023083,1166.808,7.06288376631407,12.11216,2.57354004392962,15.23258,2.78702033377277,19.02592,2.99702743447088,911.1616,6.81581716735997,1086.8476,6.99195634407526,1312.6256,7.18054622693701,13.322624,2.66184038496952,17.475114,2.9164246373159,22.851584,3.17185063022331,943.8208,6.85099527988214,1157.437,7.0548269617291,1450.2512,7.28018135988514,14.0940032,2.71429752586742,19.1423684,3.0028254771987,26.1021696,635.2,3.29961378372169,6.45551297931504,661.9,6.49662414924735,688.6,6.53611171934948,6.944,2.07241692674287,7.568,2.14803433314545,8.192,2.21833354054645,"dummy",5.696,1.90151033318717,4.448,1.69524856884721,0.0362198077606226,6.16541785423142,1287,0.125,1126,1.43508452528932,0.00531909571419421
"27",505,2,2710,202002,194,481,1.94,161,200,178,475,267,312,544,356,3.2,6.24,6.64,12.86,9.34,929.512,6.83573497229146,1051.346,6.95877723656119,1191.624,7.08391120058513,7.54064,2.1448359464445,9.51512,2.35281422135773,11.89328,2.55670624540378,1000.0144,6.90876916482613,1181.9604,7.07577538920002,1414.4464,7.25520023735672,9.207296,2.32310275870696,12.602806,2.61027609498965,17.160736,2.89926190098625,1027.69696,6.93604819294646,1241.79332,7.12511680254468,1531.10048,7.33439493561714,9.9335744,2.39183827525941,14.1725798,2.71948983822961,20.2212672,766,3.05500384865071,6.64248680136726,813.5,6.7025744280421,861,6.75925527066369,3.86,1.5810384379124,4.18,1.64480505627139,4.5,1.70474809223843,"dummy",3.22,1.43983512804792,2.58,1.27536280041261,0.0452740428124515,6.1779441140506,1155,0.167820069204152,961,1.07840958135059,0.00600004168940005
"28",505,3,2810,202003,169,270,2.11,194,161,200,481,475,267,312,544,1.94,3.2,6.24,6.64,12.86,787.272,6.66984320796275,931.031,6.83736607593501,1095.504,6.99988221582211,5.77384,1.91306813439416,7.17632,2.10124217163869,8.90488,2.29302756498374,827.7072,6.71986689612424,1005.9422,6.91467349285871,1223.2992,7.11012387764504,6.634384,2.0326622543417,8.770584,2.27937623908913,11.624624,2.53564919253971,870.00864,6.76965189643591,1097.37228,7.00158461742737,1401.55712,7.24605236384025,7.6343776,2.15575163025157,10.9319642,2.47922086631277,15.8385888,558.6,2.82367320482767,6.32722224279133,606.7,6.40968133914131,654.8,6.48585586441055,3.274,1.45255015689696,3.468,1.49694088120695,3.662,1.53944454061357,"dummy",2.886,1.35738035095525,2.498,1.25219137659641,0.0371592428914885,5.6021188208797,1033,0.163442940038685,864,1.13462272619114,0.00654705212421268
"29",505,4,2910,202004,163,0,4.8,169,194,161,270,481,475,267,312,2.11,1.94,3.2,6.24,6.64,437.76,6.08395256654313,587.615,6.37777231967445,767.04,6.64384181512472,7.4556,2.13482894375939,8.3252,2.23272041302106,9.368,2.33872413960992,472.3632,6.15986295852811,651.7217,6.481150851603,876.4032,6.77696663586474,8.264304,2.22616873549085,9.823424,2.38171267437491,11.923904,2.55907861989381,496.62432,6.20984541482872,704.15954,6.55842407508311,978.63936,6.887184503936,8.7806304,2.2804039400471,10.9394088,2.47984459250073,14.0996992,162,2.71467482309266,5.09375020080676,189,5.24702407216049,216,5.37989735354046,6.066,1.95529454893695,6.277,1.98471868936495,6.488,2.01330173917529,"dummy",5.644,1.89371419175105,5.222,1.82809139847545,0.0405128500231529,0,921,0.176789587852495,758,1.75785791755237,0.00673519025469492
